ID_COMPONENTE;MODULO;TIPO;NOMBRE_ARCHIVO_O_FUNCION;RUTA_FISICA;ROL_ASOCIADO;COMANDO_INVOCACION;ENTRADA_PARAMETROS;SALIDA_RESULTADO;DESCRIPCION_OPERATIVA_DETALLADA;CRITICIDAD
RTE-084;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/ayuntamientospremium;src/app/(public)/ayuntamientospremium/page.tsx;PUBLIC_VISITOR;GET/POST /ayuntamientospremium;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-085;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/b2g;src/app/(public)/b2g/page.tsx;PUBLIC_VISITOR;GET/POST /b2g;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-086;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/b2g/[...slug];src/app/(public)/b2g/[...slug]/page.tsx;PUBLIC_VISITOR;GET/POST /b2g/[...slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-087;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog;src/app/(public)/blog/page.tsx;PUBLIC_VISITOR;GET/POST /blog;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-088;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/b2g;src/app/(public)/blog/b2g/page.tsx;PUBLIC_VISITOR;GET/POST /blog/b2g;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-089;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/casos-clinicos;src/app/(public)/blog/casos-clinicos/page.tsx;PUBLIC_VISITOR;GET/POST /blog/casos-clinicos;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-090;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/impacto-social;src/app/(public)/blog/impacto-social/page.tsx;PUBLIC_VISITOR;GET/POST /blog/impacto-social;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-091;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/investigacion;src/app/(public)/blog/investigacion/page.tsx;PUBLIC_VISITOR;GET/POST /blog/investigacion;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-092;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/newsletter;src/app/(public)/blog/newsletter/page.tsx;PUBLIC_VISITOR;GET/POST /blog/newsletter;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-093;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/blog/tecnica-sonora;src/app/(public)/blog/tecnica-sonora/page.tsx;PUBLIC_VISITOR;GET/POST /blog/tecnica-sonora;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-094;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/bodas;src/app/(public)/bodas/page.tsx;PUBLIC_VISITOR;GET/POST /bodas;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-095;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/bodas/guias;src/app/(public)/bodas/guias/page.tsx;PUBLIC_VISITOR;GET/POST /bodas/guias;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-096;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/bodas/[provincia]/[servicio];src/app/(public)/bodas/[provincia]/[servicio]/page.tsx;PUBLIC_VISITOR;GET/POST /bodas/[provincia]/[servicio];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-097;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/calculadora;src/app/(public)/calculadora/page.tsx;PUBLIC_VISITOR;GET/POST /calculadora;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-098;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/categorias;src/app/(public)/categorias/page.tsx;PUBLIC_VISITOR;GET/POST /categorias;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-099;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/checkout/presupuesto;src/app/(public)/checkout/presupuesto/page.tsx;PUBLIC_VISITOR;GET/POST /checkout/presupuesto;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-100;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/contacto;src/app/(public)/contacto/page.tsx;PUBLIC_VISITOR;GET/POST /contacto;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-101;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/contacto/[slug];src/app/(public)/contacto/[slug]/page.tsx;PUBLIC_VISITOR;GET/POST /contacto/[slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-102;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/cookies;src/app/(public)/cookies/page.tsx;PUBLIC_VISITOR;GET/POST /cookies;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-103;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/cotizador;src/app/(public)/cotizador/page.tsx;PUBLIC_VISITOR;GET/POST /cotizador;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-104;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/dossier;src/app/(public)/dossier/page.tsx;PUBLIC_VISITOR;GET/POST /dossier;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-105;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/dossier/[id];src/app/(public)/dossier/[id]/page.tsx;PUBLIC_VISITOR;GET/POST /dossier/[id];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-106;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/empresarios;src/app/(public)/empresarios/page.tsx;PUBLIC_VISITOR;GET/POST /empresarios;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-107;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/eventos;src/app/(public)/eventos/page.tsx;PUBLIC_VISITOR;GET/POST /eventos;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-108;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/infraestructura;src/app/(public)/infraestructura/page.tsx;PUBLIC_VISITOR;GET/POST /infraestructura;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-109;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/infraestructura/mundial-2026;src/app/(public)/infraestructura/mundial-2026/page.tsx;PUBLIC_VISITOR;GET/POST /infraestructura/mundial-2026;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-110;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/journal;src/app/(public)/journal/page.tsx;PUBLIC_VISITOR;GET/POST /journal;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-111;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/marketplace;src/app/(public)/marketplace/page.tsx;PUBLIC_VISITOR;GET/POST /marketplace;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-112;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/ocasiones/[slug];src/app/(public)/ocasiones/[slug]/page.tsx;PUBLIC_VISITOR;GET/POST /ocasiones/[slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-113;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/panel/afiliado;src/app/(public)/panel/afiliado/page.tsx;PUBLIC_VISITOR;GET/POST /panel/afiliado;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-114;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/panel/afiliados;src/app/(public)/panel/afiliados/page.tsx;PUBLIC_VISITOR;GET/POST /panel/afiliados;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-115;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/precios;src/app/(public)/precios/page.tsx;PUBLIC_VISITOR;GET/POST /precios;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-116;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/presupuesto;src/app/(public)/presupuesto/page.tsx;PUBLIC_VISITOR;GET/POST /presupuesto;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-117;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/privacidad;src/app/(public)/privacidad/page.tsx;PUBLIC_VISITOR;GET/POST /privacidad;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-118;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proveedores;src/app/(public)/proveedores/page.tsx;PUBLIC_VISITOR;GET/POST /proveedores;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-119;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proveedores/[slug];src/app/(public)/proveedores/[slug]/page.tsx;PUBLIC_VISITOR;GET/POST /proveedores/[slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-120;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proyectos/vimume/alzheimer;src/app/(public)/proyectos/vimume/alzheimer/page.tsx;PUBLIC_VISITOR;GET/POST /proyectos/vimume/alzheimer;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-121;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proyectos/vimume/ods-2030;src/app/(public)/proyectos/vimume/ods-2030/page.tsx;PUBLIC_VISITOR;GET/POST /proyectos/vimume/ods-2030;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-122;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proyectos/vimume/protocolo;src/app/(public)/proyectos/vimume/protocolo/page.tsx;PUBLIC_VISITOR;GET/POST /proyectos/vimume/protocolo;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-123;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proyectos/vimume/recursos;src/app/(public)/proyectos/vimume/recursos/page.tsx;PUBLIC_VISITOR;GET/POST /proyectos/vimume/recursos;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-124;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/proyectos/vimume/silver-economy;src/app/(public)/proyectos/vimume/silver-economy/page.tsx;PUBLIC_VISITOR;GET/POST /proyectos/vimume/silver-economy;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-125;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/reclamar-perfil;src/app/(public)/reclamar-perfil/page.tsx;PUBLIC_VISITOR;GET/POST /reclamar-perfil;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-126;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/servicios;src/app/(public)/servicios/page.tsx;PUBLIC_VISITOR;GET/POST /servicios;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-127;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/servicios/[...slug];src/app/(public)/servicios/[...slug]/page.tsx;PUBLIC_VISITOR;GET/POST /servicios/[...slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-128;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/soberania-tecnica;src/app/(public)/soberania-tecnica/page.tsx;PUBLIC_VISITOR;GET/POST /soberania-tecnica;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-129;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/social;src/app/(public)/social/page.tsx;PUBLIC_VISITOR;GET/POST /social;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-130;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/styleguide;src/app/(public)/styleguide/page.tsx;PUBLIC_VISITOR;GET/POST /styleguide;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-131;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/the-signal;src/app/(public)/the-signal/page.tsx;PUBLIC_VISITOR;GET/POST /the-signal;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-132;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume;src/app/(public)/vimume/page.tsx;PUBLIC_VISITOR;GET/POST /vimume;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-133;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/centros;src/app/(public)/vimume/centros/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/centros;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-134;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/clinica;src/app/(public)/vimume/clinica/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/clinica;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-135;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/conocimiento/[nicho];src/app/(public)/vimume/conocimiento/[nicho]/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/conocimiento/[nicho];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-136;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/consorcios;src/app/(public)/vimume/consorcios/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/consorcios;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-137;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/contacto;src/app/(public)/vimume/contacto/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/contacto;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-138;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/eventos;src/app/(public)/vimume/eventos/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/eventos;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-139;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/familia;src/app/(public)/vimume/familia/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/familia;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-140;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/faq;src/app/(public)/vimume/faq/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/faq;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-141;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/fondos-europeos;src/app/(public)/vimume/fondos-europeos/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/fondos-europeos;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-142;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/fundacion;src/app/(public)/vimume/fundacion/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/fundacion;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-143;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/gobernanza-del-dato;src/app/(public)/vimume/gobernanza-del-dato/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/gobernanza-del-dato;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-144;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/hermes;src/app/(public)/vimume/hermes/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/hermes;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-145;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/hermes/dashboard;src/app/(public)/vimume/hermes/dashboard/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/hermes/dashboard;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Portal de Artistas & DJs Freemium / Pro con ingesta de historiales y activación de Stripe.;HIGH
RTE-146;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/inversion;src/app/(public)/vimume/inversion/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/inversion;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-147;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/investigacion;src/app/(public)/vimume/investigacion/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/investigacion;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-148;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/nosotros;src/app/(public)/vimume/nosotros/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/nosotros;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-149;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/piloto-5-centros;src/app/(public)/vimume/piloto-5-centros/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/piloto-5-centros;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-150;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/prensa;src/app/(public)/vimume/prensa/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/prensa;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-151;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/protocolo;src/app/(public)/vimume/protocolo/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/protocolo;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-152;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/roadmap;src/app/(public)/vimume/roadmap/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/roadmap;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-153;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vimume/terapia-ocupacional;src/app/(public)/vimume/terapia-ocupacional/page.tsx;PUBLIC_VISITOR;GET/POST /vimume/terapia-ocupacional;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-154;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/[vertical]/[intent];src/app/(public)/[vertical]/[intent]/page.tsx;PUBLIC_VISITOR;GET/POST /[vertical]/[intent];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-155;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor;src/app/(vendor)/vendor/page.tsx;PUBLIC_VISITOR;GET/POST /vendor;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-156;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/billing;src/app/(vendor)/vendor/billing/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/billing;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-157;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/calendar;src/app/(vendor)/vendor/calendar/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/calendar;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-158;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/dashboard;src/app/(vendor)/vendor/dashboard/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/dashboard;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Portal de Artistas & DJs Freemium / Pro con ingesta de historiales y activación de Stripe.;HIGH
RTE-159;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/login;src/app/(vendor)/vendor/login/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/login;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-160;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/media;src/app/(vendor)/vendor/media/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/media;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-161;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/vendor/rider;src/app/(vendor)/vendor/rider/page.tsx;PUBLIC_VISITOR;GET/POST /vendor/rider;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
